latitude,longitude,state,zipcode
39.2875,-76.5937,Maryland,20102
42.8833,-73.7736,New York,10200
39.0864,-108.554,Colorado,80105
42.0979,-80.0871,Pennsylvania,10605
36.2986,-86.6164,Tennessee,30700
42.1009,-76.0642,New York,10307
39.064,-94.5819,Missouri,60401
37.6247,-122.429,California,90400
47.6133,-122.323,Washington,90801
47.9796,-122.08,Washington,90802
27.699,-97.3344,Texas,70804
32.9102,-83.7333,Georgia,30102
37.2584,-79.9807,Virginia,20400
37.3106,-121.927,California,90501
39.8142,-84.878,Indiana,40703
43.0662,-89.5528,Wisconsin,50307
34.1016,-118.311,California,90000
42.5732,-84.4513,Michigan,40808
42.5198,-92.4541,Iowa,50006
36.1875,-86.772,Tennessee,30702
38.8635,-77.1939,Virginia,20200
40.7582,-74.9914,New Jersey,70808
45.5676,-94.246,Minnesota,50603
32.3731,-90.0378,Mississippi,30900
43.6729,-116.674,Idaho,80306
38.0652,-83.9403,Kentucky,40003
36.8665,-76.1338,Virginia,20304
41.6354,-93.564,Iowa,50003
38.896,-104.753,Colorado,80009
41.7759,-73.5544,New York,0
21.3043,-157.711,Hawaii,90608
36.0707,-95.8574,Oklahoma,70401
37.8944,-122.107,California,90405
41.2573,-81.4388,Ohio,40402
37.4039,-122.116,California,90400
32.7489,-79.9756,South Carolina,20904
39.5268,-119.811,Nevada,80905
32.7739,-79.9387,South Carolina,20904
35.0819,-106.655,New Mexico,80701
41.1325,-85.1435,Indiana,40608
37.3718,-122.036,California,90400
40.6848,-111.836,Utah,80401
43.9105,-85.2685,Michigan,40906
36.6167,-121.922,California,90309
41.2509,-95.9734,Nebraska,60801
42.8165,-84.7925,Michigan,40808
43.475,-112.012,Idaho,80304
37.2618,-107.993,Colorado,0
41.6065,-93.8702,Iowa,50002
39.6249,-119.899,Nevada,0
26.2969,-81.761,Florida,30401
47.6339,-122.348,Washington,90801
45.6401,-122.554,Washington,90806
34.7248,-92.275,Arkansas,70202
33.811,-117.849,California,90208
35.1095,-81.4942,South Carolina,20907
41.3776,-81.7058,Ohio,40401
36.2243,-95.9583,Oklahoma,70401
36.1235,-97.0637,Oklahoma,70400
39.9749,-76.6863,Pennsylvania,10704
43.1419,-78.8785,New York,10401
41.9541,-83.4056,Michigan,40801
43.1258,-77.4451,New York,10405
39.2825,-81.5439,West Virginia,20601
43.9698,-75.9127,New York,10306
38.4271,-122.74,California,90504
32.825,-96.6784,Texas,70502
43.6893,-70.2791,Maine,40100
42.5887,-114.497,Idaho,80303
39.0949,-84.5105,Ohio,40502
45.5117,-122.401,Oregon,90700
30.3925,-87.6984,Alabama,30605
48.2478,-101.305,North Dakota,50807
41.2355,-72.9868,Connecticut,60501
40.4213,-104.764,Colorado,80006
48.4116,-114.341,Montana,50909
27.3749,-99.3494,Texas,0
43.6106,-116.183,Idaho,80307
21.3278,-157.88,Hawaii,90608
42.736,-84.6258,Michigan,40809
40.1123,-88.3642,Illinois,60108
31.2961,-92.4589,Louisiana,70103
38.2594,-85.7009,Kentucky,40002
39.1711,-119.762,Nevada,80907
39.959,-75.1617,Pennsylvania,10901
42.4559,-75.0581,New York,10308
45.0066,-122.794,Oregon,90703
41.9105,-87.6727,Illinois,60003
35.1098,-106.647,New Mexico,80701
40.798,-85.8209,Indiana,40609
33.1854,-96.1304,Texas,70504
36.9786,-121.989,California,90500
40.1904,-88.3958,Illinois,60108
39.0408,-95.6956,Kansas,60606
32.3252,-106.787,New Mexico,80800
42.6489,-73.7384,New York,10201
29.7205,-90.4881,Louisiana,70003
44.3192,-73.1874,Vermont,0
48.7606,-122.447,Washington,90802
33.9569,-118.307,California,90000
29.2247,-81.0126,Florida,30201
35.3985,-119.174,California,90303
35.7883,-84.2188,Tennessee,30707
40.854,-111.936,Utah,80400
33.1345,-95.5922,Texas,70504
41.5336,-93.6232,Iowa,50003
42.0146,-72.4472,Connecticut,60007
43.1364,-74.1816,New York,10201
61.1964,-149.779,Alaska,90905
40.0928,-82.9934,Ohio,40300
42.0539,-91.6039,Iowa,50203
44.8928,-123.056,Oregon,90703
43.8473,-70.1121,Maine,40003
47.6142,-122.345,Washington,90801
39.7943,-89.6745,Illinois,60207
33.7467,-84.3781,Georgia,30003
33.4851,-86.7988,Alabama,30502
33.3543,-111.857,Arizona,80502
32.378,-111.066,Arizona,80507
40.8095,-73.4936,New York,10107
42.4531,-73.2471,Massachusetts,10200
38.9168,-104.781,Colorado,80009
40.8321,-91.1799,Iowa,50206
38.2319,-85.7247,Kentucky,40002
34.5281,-82.8019,South Carolina,20906
41.1778,-96.037,Nebraska,60800
39.0716,-86.5034,Indiana,40704
45.0173,-93.2956,Minnesota,50504
39.8833,-75.0835,New Jersey,80005
40.7102,-89.5771,Illinois,60106
45.49,-122.768,Oregon,90702
48.1711,-103.66,North Dakota,50808
33.5358,-101.926,Texas,70904
47.8941,-97.0425,North Dakota,50802
39.8843,-86.0406,Indiana,40602
40.7201,-111.874,Utah,80401
43.75,-87.7239,Wisconsin,50300
35.49,-81.2073,North Carolina,20800
30.1676,-85.6289,Florida,30204
33.6744,-112.119,Arizona,80500
30.2278,-92.0174,Louisiana,70005
44.8576,-93.3565,Minnesota,50504
30.1408,-92.0717,Louisiana,70005
43.2167,-77.9567,New York,10404
42.7823,-73.9448,New York,10203
30.2493,-97.7663,Texas,70807
35.3928,-119.011,California,90303
41.9465,-80.465,Pennsylvania,10604
44.05,-123.093,Oregon,90704
33.1993,-117.243,California,90200
37.3306,-79.8761,Virginia,20400
44.8432,-122.866,Oregon,90703
21.3035,-157.842,Hawaii,90806
30.1238,-97.8393,Texas,70806
40.6823,-122.4,California,90600
35.0726,-106.727,New Mexico,80701
38.2945,-77.4618,Virginia,0
46.7971,-92.0951,Minnesota,50508
39.9468,-82.9139,Ohio,40300
41.4037,-81.5699,Ohio,40401
43.2711,-76.9821,New York,10405
38.9517,-92.2778,Missouri,60502
35.0782,-106.626,New Mexico,80701
32.575,-93.7846,Louisiana,70101
42.4807,-76.475,New York,10408
38.9119,-77.0331,District of Columbia,20000
41.6271,-93.8608,Iowa,50002
28.5156,-81.3517,Florida,30208
30.2626,-97.7243,Texas,70807
40.0634,-74.999,Pennsylvania,10901
42.2395,-85.5009,Michigan,40900
45.1359,-94.5313,Minnesota,50503
40.1143,-83.0122,Ohio,40302
45.5036,-94.15,Minnesota,50603
35.2249,-89.9767,Tennessee,30801
41.7652,-72.7356,Connecticut,60101
46.5469,-87.4171,Michigan,40908
43.0529,-87.9508,Wisconsin,50302
30.3486,-95.0755,Texas,70703
41.0567,-73.5427,Connecticut,60900
40.0815,-88.3267,Illinois,60108
36.8126,-76.214,Virginia,20304
42.8891,-85.5978,Michigan,40905
42.4262,-83.4794,Michigan,40801
34.2818,-77.8637,North Carolina,20804
39.5686,-97.6582,Kansas,60609
32.3151,-80.9749,South Carolina,20909
40.432,-79.9287,Pennsylvania,10502
33.8669,-84.3377,Georgia,30003
35.5906,-82.5434,North Carolina,20808
41.5928,-85.8829,Indiana,40605
39.8411,-86.2426,Indiana,40602
44.7766,-94.1438,Minnesota,50503
43.0419,-76.312,New York,10300
39.0918,-108.548,Colorado,80105
40.4203,-120.661,California,90601
46.8215,-92.1195,Minnesota,50508
40.8231,-73.0864,New York,10107
39.0119,-95.7151,Kansas,60606
25.7739,-80.132,Florida,30301
41.9508,-80.5554,Ohio,40400
33.7744,-96.5544,Texas,70500
40.4837,-111.408,Utah,80400
37.0014,-79.5658,Virginia,20401
37.0304,-86.3438,Kentucky,0
38.6952,-121.308,California,90506
43.5544,-116.588,Idaho,80306
40.1144,-88.2519,Illinois,60108
45.5375,-94.2071,Minnesota,50603
41.5691,-74.7241,New York,10207
40.1433,-88.2728,Illinois,0
25.8292,-80.1111,Florida,0
39.7313,-104.981,Colorado,80002
30.5037,-87.1851,Florida,30205
40.5242,-112.034,Utah,80400
32.2717,-80.9181,South Carolina,20909
34.0672,-118.25,California,90000
61.5613,-149.699,Alaska,0
41.2122,-96.1792,Nebraska,60801
45.4032,-122.569,Oregon,90700
41.9019,-87.6773,Illinois,60006
38.9549,-95.2358,Kansas,60600
32.2947,-95.2771,Texas,70500
43.0416,-88.2727,Wisconsin,50301
41.7587,-72.7086,Connecticut,60100
35.0979,-89.8979,Tennessee,30801
42.9724,-85.6632,Michigan,40905
40.567,-80.0029,Pennsylvania,10501
41.2511,-80.7456,Ohio,40404
61.1257,-149.836,Alaska,90905
44.0786,-75.8016,New York,10306
35.4056,-119.132,California,90303
43.1876,-90.5697,Wisconsin,50305
39.2133,-94.5743,Missouri,60401
37.3696,-121.977,California,90500
38.0795,-121.258,California,90502
27.339,-82.5425,Florida,30402
35.4797,-97.5921,Oklahoma,70301
41.6281,-70.9266,Massachusetts,207
40.3326,-77.3191,Pennsylvania,0
46.8014,-92.0779,Minnesota,50508
44.516,-73.252,Vermont,50400
30.3822,-91.0133,Louisiana,70008
42.2187,-88.9732,Illinois,60100
40.0134,-75.3027,Pennsylvania,10900
34.4212,-119.644,California,90301
39.0473,-94.5992,Missouri,60401
28.8358,-82.3304,Florida,30404
44.6713,-93.6195,Minnesota,50503
41.8965,-93.5993,Iowa,50001
30.4756,-91.1354,Louisiana,70008
42.9406,-78.8786,New York,10402
29.6697,-98.1134,Texas,70801
30.2774,-97.7166,Texas,70807
37.1446,-93.3237,Missouri,60508
37.9995,-121.375,California,90502
33.7781,-84.3098,Georgia,30000
30.3492,-103.664,Texas,70908
34.7292,-92.2753,Arkansas,70202
42.1131,-76.2228,New York,10308
37.3443,-121.847,California,90501
45.3188,-93.7613,Minnesota,50503
31.7033,-89.1441,Mississippi,30904
30.5043,-84.2447,Florida,30203
38.2311,-85.4946,Kentucky,40002
32.8668,-79.915,South Carolina,0
32.2716,-110.871,Arizona,80507
41.5899,-81.5565,Ohio,40401
38.9615,-77.3418,Virginia,20001
42.0456,-91.6405,Iowa,50203
32.2705,-80.9177,South Carolina,20909
35.0717,-89.8644,Tennessee,30801
44.555,-123.286,Oregon,90703
41.4782,-75.6037,Pennsylvania,10804
44.8438,-87.3753,Wisconsin,50402
43.085,-89.3618,Wisconsin,50307
33.6588,-117.884,California,90206
34.1494,-77.8925,North Carolina,20804
30.1366,-82.6127,Florida,30200
40.6501,-74.1871,New Jersey,70200
29.9681,-90.0769,Louisiana,70001
46.5524,-120.377,Washington,90809
42.9875,-88.08,Wisconsin,50301
41.5356,-81.5737,Ohio,40401
45.5191,-123.092,Oregon,90701
42.2939,-85.5835,Michigan,40900
40.4471,-79.8955,Pennsylvania,10502
32.7475,-117.103,California,90201
43.1467,-77.5892,New York,10406
35.159,-119.46,California,90302
42.4403,-73.8104,New York,10201
19.5693,-155.035,Hawaii,90607
35.3349,-80.8529,North Carolina,20802
39.6262,-104.773,Colorado,80000
39.7245,-104.981,Colorado,80002
37.5689,-77.4819,Virginia,20302
47.8918,-97.0549,North Dakota,50802
38.9778,-94.5757,Missouri,60401
28.3504,-80.7343,Florida,30209
61.2213,-149.891,Alaska,90905
31.8368,-102.499,Texas,70907
39.5964,-121.589,California,0
48.7751,-122.463,Washington,90802
39.8834,-75.0825,New Jersey,80005
44.678,-90.1893,Wisconsin,50404
37.7613,-122.389,California,40109
46.8893,-96.812,North Dakota,50801
36.1896,-86.8082,Tennessee,30702
29.4921,-94.9159,Texas,70705
33.9889,-81.0572,South Carolina,20901
37.5953,-77.6076,Virginia,20302
40.6936,-111.885,Utah,80401
42.3454,-83.0797,Michigan,40802
41.7812,-72.7262,Connecticut,60101
41.3895,-71.9797,Connecticut,60305
35.8382,-78.6444,North Carolina,20706
36.3333,-119.679,California,90302
40.1861,-85.4054,Indiana,40703
41.9003,-87.8581,Illinois,60001
40.4471,-86.9407,Indiana,40709
44.6518,-85.8022,Michigan,40906
44.8167,-93.2142,Minnesota,50501
33.9626,-81.0671,South Carolina,20900
32.7212,-117.168,California,90201
24.5985,-81.6715,Florida,30300
29.8879,-97.9222,Texas,70806
30.3895,-86.4097,Florida,30205
33.984,-116.529,California,90202
33.786,-118.302,California,90007
34.1808,-118.858,California,90103
21.3451,-157.902,Hawaii,90608
42.1049,-75.8856,New York,10309
36.0181,-115.12,Nevada,80901
35.3102,-119.092,California,90303
39.9485,-75.1293,New Jersey,80100
46.5897,-112.023,Montana,50906
34.1487,-118.443,California,90104
40.5192,-105.004,Colorado,80005
45.7128,-111.073,Montana,50907
32.187,-80.719,South Carolina,20909
29.6512,-82.3377,Florida,30206
41.3172,-81.7818,Ohio,40401
33.9411,-118.012,California,90006
42.7068,-78.9856,New York,10400
43.0325,-71.1912,New Hampshire,30007
32.8155,-80.0413,South Carolina,20904
47.6887,-122.312,Washington,90801
44.909,-89.6095,Wisconsin,50404
48.1734,-103.648,North Dakota,50808
30.4284,-94.174,Texas,70706
39.9277,-105.503,Colorado,80004
35.1515,-106.569,New Mexico,80701
39.9465,-76.6517,Pennsylvania,10704
37.9631,-122.336,California,90408
37.7166,-121.923,California,90405
41.1773,-73.2303,Connecticut,60802
45.4362,-122.83,Oregon,90700
32.6837,-114.531,Arizona,80503
33.827,-78.6452,South Carolina,20905
41.8935,-87.6181,Illinois,60006
42.2619,-72.2415,Massachusetts,10008
38.4826,-121.401,California,90508
29.0058,-82.1828,Florida,30404
35.4589,-82.522,North Carolina,20807
44.4263,-88.0471,Wisconsin,50401
46.8354,-114.035,Montana,50908
32.9911,-80.1797,South Carolina,20904
30.322,-97.7199,Texas,70807
25.9907,-97.4715,Texas,70805
44.855,-92.6313,Wisconsin,50400
37.1133,-113.607,Utah,80407
43.1631,-89.2601,Wisconsin,50307
39.9453,-105.792,Colorado,80004
33.7667,-78.9176,South Carolina,20905
39.0182,-95.661,Kansas,60606
42.2662,-83.7202,Michigan,40801
43.2381,-86.1244,Michigan,40904
30.2444,-94.2122,Texas,70706
30.4025,-86.8977,Florida,0
41.8771,-87.7255,Illinois,60006
44.6021,-123.244,Oregon,0
29.9867,-97.8369,Texas,70806
42.1821,-93.5889,Iowa,50002
31.7931,-94.1608,Texas,70509
26.2879,-98.2207,Texas,70805
38.4872,-107.758,Colorado,0
21.3532,-157.927,Hawaii,90608
39.7022,-75.1182,New Jersey,80002
31.3489,-94.8327,Texas,70509
37.6886,-97.2461,Kansas,60702
39.9403,-75.1684,Pennsylvania,10901
41.8724,-87.6642,Illinois,60006
35.1638,-85.2499,Tennessee,90009
34.8703,-87.7006,Alabama,30506
38.0382,-78.4462,Virginia,20209
38.9268,-78.1796,Virginia,20206
34.4819,-114.341,Arizona,80604
40.6513,-73.6995,New York,10105
40.0811,-82.9865,Ohio,40302
29.7969,-95.324,Texas,70700
37.6236,-120.997,California,90503
42.4204,-72.1048,Massachusetts,10000
33.1671,-87.2275,Alabama,0
33.6951,-117.822,California,90206
40.1168,-83.0642,Ohio,40302
42.3078,-122.88,Oregon,90705
47.6102,-122.324,Washington,90801
32.8563,-79.9211,South Carolina,0
26.1938,-98.0159,Texas,70805
37.7555,-84.3022,Kentucky,40004
39.3084,-75.5104,Delaware,10909
42.0043,-72.5968,Connecticut,60008
37.0156,-76.4332,Virginia,20306
41.4162,-81.8969,Ohio,40400
41.0124,-81.7214,Ohio,40402
37.7529,-121.481,California,90503
44.4872,-73.2065,Vermont,504
43.6661,-70.2418,Maine,40100
39.7457,-94.8205,Missouri,60405
42.5996,-76.1802,New York,10300
42.2795,-83.7486,Michigan,40801
35.2218,-97.4922,Oklahoma,70300
30.2318,-97.8224,Texas,70807
44.8768,-91.8895,Wisconsin,50407
43.752,-87.7217,Wisconsin,50300
39.3608,-76.7816,Maryland,20101
39.0212,-92.2695,Missouri,60502
34.7832,-77.3906,North Carolina,20805
39.419,-77.4092,Maryland,20107
26.1972,-98.3499,Texas,70805
29.1394,-98.8183,Texas,70800
33.7101,-117.776,California,90206
27.4619,-80.2922,Florida,30409
35.7885,-78.7056,North Carolina,20706
32.3478,-90.0714,Mississippi,30902
33.6179,-96.6456,Texas,70500
32.0703,-81.049,Georgia,30104
46.8721,-114.021,Montana,50908
41.6758,-70.2281,Massachusetts,20607
47.2137,-121.134,Washington,0
39.104,-84.5159,Ohio,40502
39.7574,-94.8284,Missouri,60405
46.7327,-120.714,Washington,90809
35.0436,-106.746,New Mexico,80701
41.9735,-87.8658,Illinois,60006
35.3126,-80.7178,North Carolina,20802
46.8262,-100.891,North Dakota,50805
45.4402,-122.813,Oregon,90702
35.0807,-106.595,New Mexico,80701
40.4809,-74.4773,New Jersey,80807
31.1191,-97.724,Texas,70605
46.808,-121.161,Washington,0
40.3711,-111.769,Utah,80400
39.2285,-84.4354,Ohio,40502
38.7799,-90.3405,Missouri,60300
32.8153,-80.0416,South Carolina,20904
41.6036,-87.259,Indiana,40604
36.8471,-76.0338,Virginia,20304
34.6131,-86.5721,Alabama,30508
43.0196,-86.1458,Michigan,40904
36.4149,-105.571,New Mexico,80705
41.3549,-75.7401,Pennsylvania,10805
47.4059,-120.255,Washington,90808
42.7166,-83.4169,Michigan,40803
37.2391,-107.823,Colorado,0
21.3142,-157.8,Hawaii,90608
34.0906,-118.379,California,90000
42.8519,-82.4768,Michigan,40800
40.0913,-83.0718,Ohio,40300
34.087,-80.8861,South Carolina,20902
45.7754,-88.033,Wisconsin,50401
42.9526,-77.5876,New York,10404
34.2228,-77.7932,North Carolina,20804
40.1846,-76.3015,Pennsylvania,10705
37.034,-76.4572,Virginia,20306
47.705,-116.837,Idaho,80308
26.2467,-98.2252,Texas,70805
26.6492,-81.6167,Florida,30309
30.3337,-97.9254,Texas,70807
39.5979,-119.239,Nevada,80904
32.5435,-83.895,Georgia,30100
36.8098,-119.847,California,90307
30.8581,-85.6926,Florida,30204
35.4851,-93.4749,Arkansas,70208
42.6545,-73.8237,New York,10202
41.647,-93.7573,Iowa,50003
25.781,-80.1411,Florida,30301
30.279,-89.5036,Mississippi,0
40.4632,-89.007,Illinois,60107
36.0619,-79.7564,North Carolina,20704
32.222,-95.2266,Texas,70507
39.6369,-119.88,Nevada,0
43.0692,-89.3879,Wisconsin,50307
43.7803,-88.4286,Wisconsin,50409
31.1843,-85.7946,Alabama,30603
42.2412,-83.7534,Michigan,40801
35.1628,-76.7543,North Carolina,20805
45.5306,-122.662,Oregon,90702
42.7225,-73.6935,New York,10201
42.3047,-74.922,New York,10307
36.0345,-80.3957,North Carolina,20700
42.87,-97.3912,South Dakota,0
40.4608,-79.9332,Pennsylvania,10502
32.8255,-116.997,California,90200
34.0895,-118.301,California,90000
35.2492,-120.64,California,90304
39.9833,-105.242,Colorado,80003
44.7774,-85.4941,Michigan,40906
40.4835,-74.4414,New Jersey,80900
61.1999,-149.885,Alaska,90905
40.5375,-88.9879,Illinois,60107
30.842,-83.9478,Georgia,30107
26.2335,-98.2077,Texas,70805
39.6066,-75.7196,Delaware,10907
39.2185,-96.5728,Kansas,60605
31.8784,-102.373,Texas,70907
44.9762,-93.2533,Minnesota,50504
42.5435,-76.6647,New York,10408
36.2805,-95.8635,Oklahoma,70400
43.3927,-76.575,New York,10301
30.23,-97.7779,Texas,70807
43.1177,-89.3672,Wisconsin,50307
39.7461,-121.806,California,90509
39.2535,-121.017,California,90509
29.6226,-82.356,Florida,30206
30.1028,-81.4419,Florida,30200
21.3037,-157.841,Hawaii,90608
30.298,-97.7766,Texas,70807
42.3835,-88.9185,Illinois,60100
41.8725,-84.0361,Michigan,40902
43.2442,-86.1221,Michigan,40904
43.1489,-77.5775,New York,10406
41.3337,-72.0478,Connecticut,603
35.1613,-106.568,New Mexico,80701
44.588,-123.272,Oregon,90703
39.0224,-95.6941,Kansas,60606
42.0694,-76.693,New York,10408
41.6533,-87.6805,Illinois,60004
46.5854,-112.037,Montana,50906
44.0815,-123.08,Oregon,90704
34.8041,-77.4151,North Carolina,20805
40.8023,-77.8509,Pennsylvania,10608
39.0225,-84.2175,Ohio,40501
39.9665,-82.9996,Ohio,40302
44.8968,-93.4284,Minnesota,50503
30.3005,-97.7563,Texas,70807
42.715,-94.2116,Iowa,50005
41.7329,-72.7352,Connecticut,60101
42.9247,-85.5712,Michigan,40905
30.2647,-81.7817,Florida,30202
34.208,-77.8642,North Carolina,20804
35.0162,-85.1653,Tennessee,30704
39.0719,-76.8429,Maryland,20007
45.5774,-94.1595,Minnesota,50603
42.28,-71.6883,Massachusetts,10504
36.0278,-79.8085,North Carolina,20704
40.851,-96.711,Nebraska,60805
40.79,-96.6416,Nebraska,60805
41.5538,-71.2412,Rhode Island,20807
39.7454,-104.428,Colorado,80001
37.3055,-120.475,California,90503
40.817,-96.6864,Nebraska,60805
32.3144,-80.9795,South Carolina,0
34.0631,-81.0668,South Carolina,20902
26.1078,-81.6918,Florida,30401
34.0119,-118.48,California,90004
35.194,-101.91,Texas,70901
44.3909,-121.238,Oregon,0
41.6463,-83.6545,Ohio,40306
42.7008,-84.549,Michigan,40809
34.7847,-77.3942,North Carolina,20805
37.7355,-122.483,California,90403
39.366,-77.4349,Maryland,20107
30.3918,-87.6942,Alabama,30605
37.3923,-77.5668,Virginia,20308
34.0956,-84.5825,Georgia,30001
35.899,-78.8102,North Carolina,20705
41.7202,-73.893,New York,10206
35.265,-106.698,New Mexico,80701
32.6912,-114.637,Arizona,80503
33.9189,-117.992,California,90006
31.9823,-81.1347,Georgia,30104
33.6767,-78.968,South Carolina,20905
41.8266,-93.6079,Iowa,50000
30.2659,-97.7337,Texas,70807
36.8117,-119.734,California,90307
32.6191,-85.5067,Alabama,30608
46.8391,-96.8034,North Dakota,50801
42.3142,-84.0329,Michigan,40801
32.3055,-90.2309,Mississippi,30902
35.1193,-80.9593,North Carolina,20802
61.1976,-149.952,Alaska,90905
41.4781,-81.8013,Ohio,40401
38.0485,-84.507,Kentucky,40005
41.8799,-87.9782,Illinois,60001
61.5646,-149.352,Alaska,0
29.0075,-80.9678,Florida,30201
28.122,-80.639,Florida,30209
42.4156,-83.1848,Michigan,40802
35.7761,-86.8852,Tennessee,30701
32.802,-79.852,South Carolina,20904
42.5855,-73.4154,New York,10201
28.154,-80.6712,Florida,30209
40.8709,-96.6973,Nebraska,60805
40.4587,-74.3949,New Jersey,80808
36.2458,-86.7163,Tennessee,30701
30.1686,-85.7887,Florida,30204
43.0837,-89.3772,Wisconsin,50307
35.1267,-85.2672,Tennessee,30703
28.6253,-80.8302,Florida,30207
37.5825,-122.023,California,90405
21.3997,-157.946,Hawaii,90607
29.698,-95.4178,Texas,70700
38.6548,-121.343,California,90506
44.0823,-123.111,Oregon,0
48.7393,-122.472,Washington,90802
46.3168,-117.986,Washington,90903
37.0618,-94.5073,Missouri,60408
43.6112,-116.172,Idaho,80307
28.0792,-80.6229,Florida,30209
41.8917,-87.6283,Illinois,60006
40.7804,-77.8472,Pennsylvania,10608
32.0697,-81.0488,Georgia,30104
45.2412,-93.6689,Minnesota,50503
33.3105,-111.824,Arizona,80502
40.2684,-76.9144,Pennsylvania,10700
30.0775,-94.1708,Texas,70707
42.6573,-84.5438,Michigan,40808
40.7345,-82.5198,Ohio,40409
34.4308,-117.354,California,90203
32.31,-90.1869,Mississippi,30902
41.2681,-96.2157,Nebraska,60800
43.6208,-83.8862,Michigan,40807
41.3699,-73.0809,Connecticut,60408
35.6841,-105.959,New Mexico,80705
44.7609,-93.2753,Minnesota,50503
45.0257,-93.1471,Minnesota,50501
40.043,-76.3034,Pennsylvania,10706
39.9465,-76.652,Pennsylvania,10704
43.092,-89.3537,Wisconsin,50307
42.1099,-75.9309,New York,10309
61.152,-149.935,Alaska,90905
34.1961,-118.466,California,90104
40.7631,-96.6389,Nebraska,60805
27.5992,-99.4818,Texas,70800
40.1987,-75.5219,Pennsylvania,10904
30.4005,-91.1791,Louisiana,70008
42.3446,-71.0864,Massachusetts,30507
35.3364,-119.064,California,90303
44.0124,-92.4552,Minnesota,50509
34.7059,-86.6165,Alabama,30508
35.1421,-89.9281,Tennessee,30801
32.7998,-117.001,California,90200
36.8952,-76.1789,Virginia,20305
30.3928,-87.7004,Alabama,30605
41.0508,-85.256,Indiana,40608
29.9938,-90.1602,Louisiana,70000
39.7445,-94.7873,Missouri,60405
44.5792,-123.284,Oregon,90703
28.3693,-80.7527,Florida,30209
32.8628,-96.7918,Texas,70502
34.2354,-77.9983,North Carolina,0
33.1668,-87.2271,Alabama,0
41.4116,-75.6398,Pennsylvania,10805
35.1662,-78.8665,North Carolina,20803
33.5133,-82.0274,Georgia,30009
47.7889,-116.796,Idaho,80308
36.1262,-95.9408,Oklahoma,70401
30.6218,-96.3454,Texas,70708
41.5904,-93.6422,Iowa,50003
41.6928,-83.5603,Ohio,40306
43.9834,-75.8974,New York,10306
41.7987,-73.1331,Connecticut,60709
33.6479,-117.684,California,90206
43.0676,-87.9762,Wisconsin,50302
40.4275,-86.907,Indiana,40709
42.1333,-71.0139,Massachusetts,20304
35.2207,-101.869,Texas,70901
44.491,-87.9372,Wisconsin,50403
40.3407,-79.9809,Pennsylvania,10502
64.8387,-147.722,Alaska,90907
43.0272,-89.4108,Wisconsin,50307
32.9503,-96.819,Texas,70502
30.2343,-81.9292,Florida,30202
33.1613,-87.5015,Alabama,30504
37.7491,-121.128,California,90503
42.7375,-73.6908,New York,10201
40.4598,-79.8224,Pennsylvania,10502
31.2956,-97.5822,Texas,70605
29.2045,-81.0864,Florida,30201
26.5559,-81.8158,Florida,30309
41.3446,-72.0742,Connecticut,60304
44.9272,-93.1624,Minnesota,50501
33.5287,-112.059,Arizona,80500
26.3035,-81.7985,Florida,30401
45.5035,-94.1493,Minnesota,50603
47.6432,-117.472,Washington,90902
41.2932,-96.0776,Nebraska,60801
43.0789,-89.367,Wisconsin,50307
29.7974,-95.3932,Texas,70700
38.9737,-84.6499,Kentucky,40100
36.9915,-86.423,Kentucky,40201
44.9039,-123.045,Oregon,90703
42.5952,-76.1857,New York,10300
44.9682,-93.2429,Minnesota,50504
40.7724,-91.1094,Iowa,50206
41.8721,-87.6306,Illinois,60006
42.5589,-82.8481,Michigan,40800
38.8459,-86.5055,Indiana,40704
41.1428,-85.0734,Indiana,40608
34.3775,-89.5289,Mississippi,30806
40.1194,-88.246,Illinois,60108
42.5407,-89.0262,Wisconsin,50305
39.9613,-75.1637,Pennsylvania,10901
30.2635,-81.7288,Florida,30202
43.8475,-70.1151,Maine,40003
39.7246,-121.799,California,90509
30.0035,-90.2397,Louisiana,70000
32.9573,-80.1618,South Carolina,20904
29.9972,-90.1727,Louisiana,70000
34.2965,-119.164,California,90300
30.3915,-87.6978,Alabama,30605
32.231,-110.802,Arizona,80507
36.6418,-93.2417,Missouri,60506
39.7207,-104.981,Colorado,80002
30.2455,-97.7297,Texas,70807
41.7754,-74.2981,New York,10204
37.2329,-79.9687,Virginia,20400
42.2941,-83.2536,Michigan,40801
30.3921,-87.6963,Alabama,30605
41.8796,-84.0375,Michigan,40902
34.2221,-77.8809,North Carolina,20804
33.7876,-116.384,California,90202
41.7963,-73.1213,Connecticut,60709
34.02,-80.9705,South Carolina,20902
32.4677,-84.9699,Georgia,30109
37.2168,-86.8613,Kentucky,40202
35.1545,-101.864,Texas,70901
36.7796,-94.7002,Oklahoma,70403
43.5772,-116.15,Idaho,80307
42.9515,-71.4037,New Hampshire,30100
32.0251,-102.175,Texas,70907
38.3259,-122.705,California,90409
32.7462,-117.142,California,90201
33.6948,-80.209,South Carolina,20901
41.7203,-83.6246,Ohio,40305
32.7505,-97.3544,Texas,70601
55.9255,-159.496,Alaska,0
38.0676,-78.4919,Virginia,20209
47.7454,-116.953,Idaho,80308
36.237,-115.253,Nevada,80902
27.7846,-97.3984,Texas,70804
43.1698,-79.048,New York,10400
41.9826,-88.6859,Illinois,60001
46.9163,-96.7845,North Dakota,50801
41.7581,-72.7164,Connecticut,60101
47.9196,-97.1029,North Dakota,50802
38.7225,-90.4284,Missouri,60300
